-0.00773458133327975,-0.00630686814449569,-0.00063219127392421
-0.00733397311367094,-0.00679800252779827,-0
-0.00512887200373792,-0.00858456009177368,-0
-0.00471322497009337,-0.00881311165664482,-0.000338486792651549
-0.00734084401803957,-0.00679058238318427,0
-0.00526864168790174,-0.0084994949711441,0
-0.00773502286068127,-0.00630722817110652,0.000623132523897163
-0.00470572603183732,-0.00879908962702049,0.000657392005540801
0.00966947801467926,0.00254974408983223,-0
0.00999959659148367,-8.98220885321797e-05,-0
0.00946945344681049,0.00315115535061189,0.000632195677776323
0.00995116271218809,-0.000741646221810776,0.000651399690843577
0.00946940001534926,0.00315113757019448,-0.000633084009442867
0.00966975629394441,0.00254868852858141,0
0.00999618872104312,-0.00027606349503393,0
0.00996687477688684,-0.000742817219990358,-0.000331103850087374
-0.00955385173031443,-0.0029021896911039,-0.000548827943911575
0.00893880473436651,0.00445894685734772,-0.000464287458602667
-0.00994282791123446,0.000939875165459053,-0.000506762075268368
0.00992111323945663,0.00111132900157079,-0.000580051670238236
-0.0088416379932632,0.00464143392697276,-0.000531534286411457
0.00959205360906552,-0.00276362245978632,-0.000595733548306463
-0.00641899548786328,0.00764829413272634,-0.000547808165414334
0.00780456740622612,-0.00622508621160606,-0.000580542211854513
-0.00301816225794984,0.00951773697142333,-0.000550798990094118
0.00481191740863964,-0.0087468066800397,-0.000582085693385127
0.000818695330383134,0.00995208975400391,-0.000534459993132544
0.00107659851199237,-0.00992470801971762,-0.000584043121120911
0.00453407131408025,0.00889861384216226,-0.000506822460939596
-0.002805086056589,-0.00957982444680501,-0.000598711769992101
0.00756959881012694,0.00651152446875445,-0.000548837814419524
-0.00625657605001474,-0.00777935958136831,-0.000580362502368084
-0.0085554078809671,-0.00515650909050874,-0.000464122817567547
-0.00754458101272781,-0.00656348210497957,0
-0.00497290771643533,-0.00867583937402128,0
-0.00742582172712769,-0.00669173790232616,-0.000278954339435316
-0.0051356661905024,-0.00857444637090642,-0.000322183506996095
-0.00762778796642182,-0.0064665949880374,0
-0.00487678844967339,-0.00873023106321547,0
-0.00758820558055104,-0.0065120089598909,-0.000113469703422409
-0.00492232766018634,-0.00870404267321947,-0.000101644225310216
-0.00760240456584122,-0.00649641784503403,0
-0.00494243376360153,-0.00869323578953266,0
-0.00761478600877478,-0.00648181085084002,3.40900938743655e-05
-0.00490967774813949,-0.0087115139703293,6.77403438237876e-05
-0.00759380398203608,-0.00650646917171003,0
-0.00496829916129859,-0.00867847932784539,0
-0.00759807255533288,-0.00650147407561898,1.13264271313758e-05
-0.00495538208845034,-0.00868582363791398,2.56142249613326e-05
-0.00759380398203608,-0.00650646917171003,0
-0.00496829916129856,-0.0086784793278454,0
-0.00759380398203608,-0.00650646917171003,3.84393605687441e-18
-0.00496829916129858,-0.00867847932784539,-3.13006201245326e-17
-0.00759380398203608,-0.00650646917171003,0
-0.00504067361836014,-0.00863664341472821,0
-0.00759380398203608,-0.00650646917171003,-7.13873839133817e-18
-0.00500343220276672,-0.00865798768837411,7.0109773065679e-05
-0.00759380398203608,-0.00650646917171003,0
-0.00502612981290423,-0.00864511533201468,0
-0.00759380398203608,-0.00650646917171003,4.94220350169567e-18
-0.00503334823433733,-0.00864090365008067,-1.37717796897449e-05
-0.00759380398203608,-0.00650646917171003,0
-0.00496829916129858,-0.0086784793278454,0
-0.00759380398203608,-0.00650646917171003,-1.64740116723189e-18
-0.00499650438972845,-0.00866208876097791,-5.62332674190538e-05
-0.00759380398203608,-0.00650646917171003,0
-0.00496829916129859,-0.00867847932784539,0
-0.00759380398203608,-0.00650646917171003,-0
-0.00496829916129858,-0.00867847932784539,1.09826737279054e-17
-0.00759380398203608,-0.00650646917171003,0
-0.00496829916129856,-0.0086784793278454,0
-0.00759380398203608,-0.00650646917171003,4.39306977928502e-18
-0.00496829916129857,-0.0086784793278454,-2.74566843197653e-17
-0.00759380398203607,-0.00650646917171003,0
-0.00504611423540757,-0.00863346576545115,0
-0.00759380398203608,-0.00650646917171003,1.09826744482126e-18
-0.00500600812335641,-0.00865645517545476,7.52759206660322e-05
-0.00759380398203608,-0.00650646917171003,0
-0.0050445116108192,-0.00863440227278706,0
-0.00759380398203607,-0.00650646917171003,-2.19653488964252e-18
-0.00504531012244872,-0.00863393557430858,-1.50565773528811e-06
-0.00759380398203608,-0.00650646917171003,0
-0.0050279817713373,-0.00864403836797939,0
-0.00759380398203608,-0.00650646917171003,-4.39306977928504e-18
-0.00503618246283498,-0.00863924893404199,-1.56223137732022e-05
-0.00759380398203608,-0.00650646917171003,0
-0.00496829916129859,-0.00867847932784539,0
-0.00759380398203608,-0.00650646917171003,2.19653488964252e-18
-0.00499738974552866,-0.00866156632057023,-5.80052208727984e-05
-0.00759380398203608,-0.00650646917171003,0
-0.00496829916129856,-0.0086784793278454,0
-0.00759380398203608,-0.00650646917171003,1.09826744482126e-18
-0.00496829916129857,-0.0086784793278454,-2.52601495741841e-17
-0.00759380398203608,-0.00650646917171003,0
-0.00496829916129857,-0.0086784793278454,0
-0.00759380398203608,-0.00650646917171003,-2.19653488964251e-18
-0.00496829916129857,-0.0086784793278454,8.78613898232422e-18
-0.00759380398203608,-0.00650646917171003,0
-0.00504130781464838,-0.00863627324243306,0
-0.00759380398203608,-0.00650646917171003,-1.09826744482125e-18
-0.00500372723043104,-0.00865781237562323,7.07012867504516e-05
-0.00759380398203608,-0.00650646917171003,0
-0.0050430564351351,-0.00863525227147664,0
-0.00759380398203608,-0.00650646917171003,-0
-0.00504218396778209,-0.00863576158296127,1.64842088889407e-06
-0.00759380398203608,-0.00650646917171003,0
-0.00504445035236855,-0.00863443806176689,0
-0.00759380398203608,-0.00650646917171003,2.19653488964251e-18
-0.00504375522292254,-0.0086348440362469,1.31184336032139e-06
-0.00759380398203608,-0.00650646917171003,0
-0.00503648158803249,-0.00863908867956625,0
